parent,label,ags,date,updated,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
Nordrhein-Westfalen,Rhein-Kreis Neuss,05162,2020-03-31T11:00:00+02:00,1585645200000,349,0,6,6.645946,51.134897,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Rhein-Sieg-Kreis,05382,2020-03-31T11:00:00+02:00,1585645200000,543,0,2,7.297208,50.789159,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Siegen-Wittgenstein (Kreis),05970,2020-03-31T11:00:00+02:00,1585645200000,100,0,1,8.0748,50.892976,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Soest (Kreis),05974,2020-03-31T11:00:00+02:00,1585645200000,199,0,0,8.113109,51.568226,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Solingen,05122,2020-03-31T11:00:00+02:00,1585645200000,102,0,1,7.070708,51.176385,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Steinfurt (Kreis),05566,2020-03-31T11:00:00+02:00,1585645200000,395,2,1,7.331065,52.144456,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Unna (Kreis),05978,2020-03-31T11:00:00+02:00,1585645200000,189,0,3,7.685846,51.537065,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Viersen (Kreis),05166,2020-03-31T11:00:00+02:00,1585645200000,275,0,2,6.396321,51.254239,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Warendorf (Kreis),05570,2020-03-31T11:00:00+02:00,1585645200000,303,4,1,7.992631,51.95119,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Wesel (Kreis),05170,2020-03-31T11:00:00+02:00,1585645200000,237,0,2,6.625631,51.664636,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Wuppertal,05124,2020-03-31T11:00:00+02:00,1585645200000,197,0,3,7.143049,51.265292,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,nicht zugeordnet,NA,2020-03-31T11:00:00+02:00,1585645200000,0,0,0,null,null,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Rheinland-Pfalz,Ahrweiler (Kreis),07131,2020-03-31T13:00:00+02:00,1585652400000,66,0,1,7.069909,50.495396,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Altenkirchen (Kreis),07132,2020-03-31T13:00:00+02:00,1585652400000,50,0,0,7.638015,50.686408,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Alzey-Worms (Kreis),07331,2020-03-31T13:00:00+02:00,1585652400000,83,0,0,8.109437,49.789215,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Bad Dürkheim (Kreis),07332,2020-03-31T13:00:00+02:00,1585652400000,170,0,2,8.17015,49.459586,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Bad Kreuznach (Kreis),07133,2020-03-31T13:00:00+02:00,1585652400000,95,0,0,7.869982,49.841345,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Bernkastel-Wittlich (Kreis),07231,2020-03-31T13:00:00+02:00,1585652400000,62,0,0,6.995345,49.93365,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Birkenfeld (Kreis),07134,2020-03-31T13:00:00+02:00,1585652400000,31,0,0,8.634736,48.871007,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Bitburg-Prüm (Kreis),07232,2020-03-31T13:00:00+02:00,1585652400000,97,0,0,6.385546,50.042447,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Cochem-Zell (Kreis),07135,2020-03-31T13:00:00+02:00,1585652400000,100,0,0,7.185379,50.139756,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Donnersbergkreis,07333,2020-03-31T13:00:00+02:00,1585652400000,59,0,1,7.864199,49.642956,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Germersheim (Kreis),07334,2020-03-31T13:00:00+02:00,1585652400000,68,0,1,8.374615,49.220182,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Kaiserslautern (Kreis),07335,2020-03-31T13:00:00+02:00,1585652400000,54,0,0,7.760953,49.439283,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Kusel (Kreis),07336,2020-03-31T13:00:00+02:00,1585652400000,45,0,0,7.403662,49.537089,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Mainz-Bingen (Kreis),07339,2020-03-31T13:00:00+02:00,1585652400000,117,0,0,8.074206,49.946826,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Mayen-Koblenz (Kreis),07137,2020-03-31T13:00:00+02:00,1585652400000,233,0,1,7.366722,50.33846,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Neuwied (Kreis),07138,2020-03-31T13:00:00+02:00,1585652400000,134,0,2,7.465214,50.434609,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Rhein-Hunsrück (Kreis),07140,2020-03-31T13:00:00+02:00,1585652400000,104,0,0,7.527653,50.047015,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Rhein-Lahn-Kreis,07141,2020-03-31T13:00:00+02:00,1585652400000,85,0,2,7.793274,50.24352,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Rhein-Pfalz-Kreis,07338,2020-03-31T13:00:00+02:00,1585652400000,62,0,0,8.347032,49.396557,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Südliche Weinstr. (Kreis),07337,2020-03-31T13:00:00+02:00,1585652400000,80,0,0,8.07472,49.21778,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Südwestpfalz (Kreis),07340,2020-03-31T13:00:00+02:00,1585652400000,44,0,1,7.749542,49.154071,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Trier-Saarburg (Kreis),07235,2020-03-31T13:00:00+02:00,1585652400000,79,0,1,6.830504,49.691711,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Vulkaneifel (Kreis),07233,2020-03-31T13:00:00+02:00,1585652400000,51,0,0,6.743501,50.229189,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Westerwaldkreis,07143,2020-03-31T13:00:00+02:00,1585652400000,143,0,2,7.846449,50.541812,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Frankenthal,07311,2020-03-31T13:00:00+02:00,1585652400000,19,0,0,8.355347,49.534214,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Kaiserslautern,07312,2020-03-31T13:00:00+02:00,1585652400000,53,0,1,7.760953,49.439283,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Koblenz,07111,2020-03-31T13:00:00+02:00,1585652400000,124,0,5,7.592158,50.355975,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Landau i.d.Pfalz,07313,2020-03-31T13:00:00+02:00,1585652400000,33,0,0,8.125905,49.196109,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Ludwigshafen,07314,2020-03-31T13:00:00+02:00,1585652400000,73,0,0,8.426544,49.475368,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Mainz,07315,2020-03-31T13:00:00+02:00,1585652400000,187,0,0,8.253032,49.997895,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Neustadt Weinst.,07316,2020-03-31T13:00:00+02:00,1585652400000,55,0,1,8.153556,49.34987,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Pirmasens,07317,2020-03-31T13:00:00+02:00,1585652400000,15,0,0,7.601581,49.203633,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Speyer,07318,2020-03-31T13:00:00+02:00,1585652400000,24,0,0,8.437615,49.319469,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Trier,07211,2020-03-31T13:00:00+02:00,1585652400000,60,0,0,6.645776,49.750116,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Worms,07319,2020-03-31T13:00:00+02:00,1585652400000,73,0,1,8.357528,49.639697,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Rheinland-Pfalz,Zweibrücken,07320,2020-03-31T13:00:00+02:00,1585652400000,11,0,0,7.370796,49.247043,Gesundheitsministerium Rheinland-Pfalz,https://msagd.rlp.de/,regio
Saarland,Saarbrücken,10041,2020-03-30T17:00:00+02:00,1585580400000,268,0,7,6.99619,49.23265,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,Saarpfalz,10045,2020-03-30T17:00:00+02:00,1585580400000,156,0,1,7.24,49.25,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,St. Wendel,10046,2020-03-30T17:00:00+02:00,1585580400000,86,0,0,7.1725,49.468,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,Saarlouis,10044,2020-03-30T17:00:00+02:00,1585580400000,129,0,1,6.75,49.316,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,Neunkirchen,10043,2020-03-30T17:00:00+02:00,1585580400000,106,0,0,7.12,49.38,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,Merzig-Wadern,10042,2020-03-30T17:00:00+02:00,1585580400000,55,0,0,6.68,49.5,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Saarland,nicht zugeordnet,NA,2020-03-30T17:00:00+02:00,1585580400000,0,47,0,null,null,"Ministerium für Soziales, Gesundheit, Frauen und Familie",https://www.saarland.de/59841_254759.htm,regio
Sachsen,Dresden,14612,2020-03-30T14:00:00+02:00,1585569600000,339,0,3,13.731021,51.055604,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Chemnitz,14511,2020-03-30T14:00:00+02:00,1585569600000,99,0,0,12.912219,50.83382,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Leipzig,14713,2020-03-30T14:00:00+02:00,1585569600000,299,0,0,12.404024,51.341053,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Bautzen (Kreis),14625,2020-03-30T14:00:00+02:00,1585569600000,156,5,1,14.43138,51.177232,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Erzgebirgskreis,14521,2020-03-30T14:00:00+02:00,1585569600000,94,0,1,12.893868,50.591333,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Görlitz (Kreis),14626,2020-03-30T14:00:00+02:00,1585569600000,67,0,1,14.804324,51.325805,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Leipzig (Kreis),14729,2020-03-30T14:00:00+02:00,1585569600000,91,0,0,12.653911,51.354544,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Meißen (Kreis),14627,2020-03-30T14:00:00+02:00,1585569600000,69,0,1,13.483105,51.162283,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Mittelsachsen (Kreis),14522,2020-03-30T14:00:00+02:00,1585569600000,94,0,0,13.086494,50.999316,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Nordsachsen (Kreis),14730,2020-03-30T14:00:00+02:00,1585569600000,37,0,0,12.823956,51.562271,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Sächsische Schweiz-Osterzgebirge (Kreis),14628,2020-03-30T14:00:00+02:00,1585569600000,149,0,0,13.709499,50.866302,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Vogtlandkreis,14523,2020-03-30T14:00:00+02:00,1585569600000,106,0,1,12.289398,50.451521,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,Zwickau (Kreis),14524,2020-03-30T14:00:00+02:00,1585569600000,330,0,3,12.487302,50.716316,Sächsische Staatsregierung,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html,regio
Sachsen,nicht zugeordnet,NA,2020-03-30T14:00:00+02:00,1585569600000,0,0,0,null,null,Sächsische Staatsregierung,,regio
Sachsen-Anhalt,Altmarkkreis Salzwedel,15081,2020-03-30T16:00:00+02:00,1585576800000,14,0,0,11.191293,52.668846,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Anhalt-Bitterfeld (Kreis),15082,2020-03-30T16:00:00+02:00,1585576800000,37,0,0,12.137063,51.680297,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Börde (Kreis),15083,2020-03-30T16:00:00+02:00,1585576800000,55,0,0,11.340913,52.207297,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Burgenlandkreis,15084,2020-03-30T16:00:00+02:00,1585576800000,31,0,0,11.999034,51.135254,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Harz (Kreis),15085,2020-03-30T16:00:00+02:00,1585576800000,51,1,1,11.154119,51.79324,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Jerichower Land (Kreis),15086,2020-03-30T16:00:00+02:00,1585576800000,19,0,0,12.031386,52.233773,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Mansfeld-Südharz (Kreis),15087,2020-03-30T16:00:00+02:00,1585576800000,20,0,0,11.393673,51.539926,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Saalekreis,15088,2020-03-30T16:00:00+02:00,1585576800000,58,0,0,11.847446,51.354865,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Salzlandkreis,15089,2020-03-30T16:00:00+02:00,1585576800000,39,0,0,11.681316,51.828962,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Stendal (Kreis),15090,2020-03-30T16:00:00+02:00,1585576800000,52,1,1,11.85727,52.604319,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Wittenberg (Kreis),15091,2020-03-30T16:00:00+02:00,1585576800000,81,1,1,12.663891,51.822827,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Dessau,15001,2020-03-30T16:00:00+02:00,1585576800000,20,1,0,12.2236,51.829379,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Halle,15002,2020-03-30T16:00:00+02:00,1585576800000,168,2,2,11.976793,51.488623,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Sachsen-Anhalt,Magdeburg,15003,2020-03-30T16:00:00+02:00,1585576800000,79,1,1,11.626831,52.125911,"Ministerium für Arbeit, Soziales und Integration in Sachsen-Anhalt",https://www.sachsen-anhalt.de/bs/pressemitteilungen/?no_cache=1,regio
Schleswig-Holstein,Dithmarschen (Kreis),01051,2020-03-31T09:00:00+02:00,1585638000000,26,0,0,9.13397,54.149457,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Flensburg,01001,2020-03-31T09:00:00+02:00,1585638000000,23,0,0,9.42001,54.780766,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Herzogtum Lauenburg (Kreis),01053,2020-03-31T09:00:00+02:00,1585638000000,92,0,1,10.661589,53.622154,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Kiel,01002,2020-03-31T09:00:00+02:00,1585638000000,121,0,1,10.122597,54.322148,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Lübeck,01003,2020-03-31T09:00:00+02:00,1585638000000,88,0,1,10.68237,53.870029,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Neumünster,01004,2020-03-31T09:00:00+02:00,1585638000000,19,0,0,9.982761,54.070224,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Nordfriesland (Kreis),01054,2020-03-31T09:00:00+02:00,1585638000000,40,0,0,8.82214,54.548494,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Ostholstein (Kreis),01055,2020-03-31T09:00:00+02:00,1585638000000,32,0,0,11.151146,54.462611,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Pinneberg (Kreis),01056,2020-03-31T09:00:00+02:00,1585638000000,201,0,2,9.793106,53.652223,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Plön (Kreis),01057,2020-03-31T09:00:00+02:00,1585638000000,56,0,2,10.426044,54.165443,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Rendsburg-Eckernförde (Kreis),01058,2020-03-31T09:00:00+02:00,1585638000000,125,0,2,9.774715,54.265412,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Schleswig-Flensburg (Kreis),01059,2020-03-31T09:00:00+02:00,1585638000000,67,0,0,9.518854,54.600997,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Segeberg (Kreis),01060,2020-03-31T09:00:00+02:00,1585638000000,79,0,0,10.112999,53.920937,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Steinburg (Kreis),01061,2020-03-31T09:00:00+02:00,1585638000000,40,0,0,9.509166,53.932651,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,Stormarn (Kreis),01062,2020-03-31T09:00:00+02:00,1585638000000,126,0,0,10.302712,53.686293,Landesregierung Schleswig-Holstein,https://www.schleswig-holstein.de/DE/Landesregierung/I/Presse/_documents/Corona-Liste_Kreise.html,regio
Schleswig-Holstein,nicht zugeordnet,NA,2020-03-31T09:00:00+02:00,1585638000000,0,0,0,null,null,Landesregierung Schleswig-Holstein,,regio
Thüringen,Altenburger Land (Kreis),16077,2020-03-31T13:00:00+02:00,1585652400000,21,2,0,12.395581,50.964731,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Eichsfeld (Kreis),16061,2020-03-31T13:00:00+02:00,1585652400000,52,2,1,10.228087,51.351092,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Gotha (Kreis),16067,2020-03-31T13:00:00+02:00,1585652400000,23,0,0,10.699521,50.944469,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Greiz (Kreis),16076,2020-03-31T13:00:00+02:00,1585652400000,132,8,3,12.203654,50.65627,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Hildburghausen (Kreis),16069,2020-03-31T13:00:00+02:00,1585652400000,7,0,0,10.732158,50.427784,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Ilm-Kreis,16070,2020-03-31T13:00:00+02:00,1585652400000,61,3,1,10.961674,50.778331,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Kyffhäuserkreis,16065,2020-03-31T13:00:00+02:00,1585652400000,19,6,0,10.910092,51.303398,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Nordhausen (Kreis),16062,2020-03-31T13:00:00+02:00,1585652400000,15,1,0,10.800572,51.493134,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Saale-Holzland-Kreis,16074,2020-03-31T13:00:00+02:00,1585652400000,29,7,0,11.776974,50.93231,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Saale-Orla-Kreis,16075,2020-03-31T13:00:00+02:00,1585652400000,34,3,0,11.75604,50.58437,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Saalfeld-Rudolstadt (Kreis),16073,2020-03-31T13:00:00+02:00,1585652400000,39,3,0,11.304345,50.64649,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Schmalkalden-Meiningen (Kreis),16066,2020-03-31T13:00:00+02:00,1585652400000,31,4,0,10.404736,50.638884,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Sömmerda(Kreis),16068,2020-03-31T13:00:00+02:00,1585652400000,23,2,0,11.125218,51.163614,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Sonneberg (Kreis),16072,2020-03-31T13:00:00+02:00,1585652400000,23,1,0,11.182257,50.357941,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Unstrut-Hainich-Kreis,16064,2020-03-31T13:00:00+02:00,1585652400000,16,1,0,10.557553,51.188963,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Wartburgkreis,16063,2020-03-31T13:00:00+02:00,1585652400000,18,0,0,10.205274,50.87215,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Weimarer Land (Kreis),16071,2020-03-31T13:00:00+02:00,1585652400000,24,1,0,11.471128,51.028595,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Eisenach,16056,2020-03-31T13:00:00+02:00,1585652400000,4,1,0,10.309038,50.987034,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Erfurt,16051,2020-03-31T13:00:00+02:00,1585652400000,77,8,0,11.026063,50.982915,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Gera,16052,2020-03-31T13:00:00+02:00,1585652400000,19,1,0,12.08387,50.876279,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Jena,16053,2020-03-31T13:00:00+02:00,1585652400000,119,5,1,11.580264,50.920271,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Suhl,16054,2020-03-31T13:00:00+02:00,1585652400000,7,0,0,10.702077,50.607561,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
Thüringen,Weimar,16055,2020-03-31T13:00:00+02:00,1585652400000,31,5,0,11.322062,50.985963,Gesundheitsministerium Thüringen,https://www.landesregierung-thueringen.de/corona-bulletin,regio
